OSEBuildingID,BuildingType,PrimaryPropertyType,CouncilDistrictCode,Neighborhood,Latitude,Longitude,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),ListOfAllPropertyUseTypes,LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEnergyUse(kBtu),SteamUse(kBtu),Electricity(kBtu),NaturalGas(kBtu),Outlier,TotalGHGEmissions,GHGEmissionsIntensity
26600,NonResidential,Mixed Use Property,7,DOWNTOWN,47.59938,-122.33197,1966,1.0,3,26000,0,26000,"Office, Other - Entertainment/Public Assembly",Office,13000.0,Other - Entertainment/Public Assembly,13000.0,,0.0,,1063035.875,0.0,820061.0,242975.0,,18.62,0.72
26601,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,47.59954,-122.33201,1900,1.0,3,38675,0,38675,"Office, Restaurant",Office,12100.0,Restaurant,4281.0,,0.0,,1938776.75,0.0,1280095.0,658682.0,,43.91,1.14
26602,Nonresidential COS,Small- and Mid-Sized Office,7,DOWNTOWN,47.59986,-122.33195,1929,1.0,4,49951,0,49951,"Office, Other",Office,32039.0,Other,24035.0,,0.0,,5134446.0,382080.0,2092919.0,2659447.0,,185.33,3.71
26611,NonResidential,Medical Office,2,SOUTHEAST,47.5195,-122.26935,2010,1.0,2,25880,0,25880,Medical Office,Medical Office,25880.0,,0.0,,0.0,8.0,1941728.75,0.0,1805820.0,135908.0,,19.81,0.77
26657,NonResidential,Worship Facility,4,NORTHEAST,47.66517,-122.31037,1927,1.0,3,41013,0,41013,"Office, Worship Facility",Worship Facility,32098.0,Office,2310.0,,0.0,,1080821.0,0.0,432910.0,647911.0,,37.43,0.91
26667,NonResidential,Other,4,NORTHEAST,47.66453,-122.30999,2004,1.0,2,21075,0,21075,"Office, Social/Meeting Hall",Social/Meeting Hall,18075.0,Office,3000.0,,0.0,,1581036.75,0.0,652060.0,928977.0,,53.88,2.56
26670,NonResidential,Worship Facility,4,NORTHEAST,47.67842,-122.31949,1950,1.0,3,46485,0,46485,Worship Facility,Worship Facility,63922.0,,0.0,,0.0,83.0,1544995.75,0.0,759192.0,785803.0,,47.03,1.01
26681,NonResidential,Small- and Mid-Sized Office,6,NORTHWEST,47.67819,-122.3231,1965,1.0,4,56896,0,56896,"Office, Parking",Office,40768.0,Parking,16128.0,,0.0,96.0,1402048.5,0.0,997123.0,404925.0,,28.46,0.5
26695,NonResidential,Worship Facility,6,NORTHWEST,47.67783,-122.32577,1978,1.0,2,27500,0,27500,Worship Facility,Worship Facility,27500.0,,0.0,,0.0,60.0,577123.125,0.0,343669.0,233454.0,,14.79,0.54
26705,NonResidential,Small- and Mid-Sized Office,2,DOWNTOWN,47.59856,-122.33248,1930,1.0,2,36630,0,36630,"Distribution Center, Office",Office,22000.0,Distribution Center,11000.0,,0.0,90.0,541943.3125,0.0,541943.0,0.0,,3.78,0.1
26706,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,47.59954,-122.33115,1900,1.0,3,26830,0,26830,"Office, Other",Office,16838.0,Other,10000.0,,0.0,,2099386.75,0.0,1095970.0,1003417.0,,60.93,2.27
26708,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,47.59971,-122.33065,1906,1.0,5,41920,0,41920,Office,Office,41920.0,,0.0,,0.0,95.0,1103594.75,0.0,1103595.0,0.0,,7.69,0.18
26710,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,47.60048,-122.33157,1905,1.0,5,36879,0,36879,Office,Office,44000.0,,0.0,,0.0,92.0,1537570.25,0.0,1186017.0,351553.0,,26.94,0.73
26711,NonResidential,Other,7,DOWNTOWN,47.60055,-122.33057,1904,1.0,6,29820,0,29820,Other - Lodging/Residential,Other - Lodging/Residential,29820.0,,0.0,,0.0,,1601955.625,0.0,1069795.0,532160.0,,35.72,1.2
26719,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,47.60026,-122.3299,1905,1.0,2,33640,0,33640,Office,Office,27322.0,,0.0,,0.0,70.0,1078535.75,0.0,1078536.0,0.0,,7.52,0.22
26720,NonResidential,Warehouse,7,DOWNTOWN,47.59986,-122.32987,1906,1.0,4,43484,0,43484,"Non-Refrigerated Warehouse, Office, Retail Store",Non-Refrigerated Warehouse,26416.0,Retail Store,9531.0,Office,7537.0,18.0,1567040.75,0.0,1567041.0,0.0,,10.92,0.25
26726,NonResidential,Mixed Use Property,2,DOWNTOWN,47.599,-122.32717,1900,1.0,3,22480,0,22480,"Office, Other, Retail Store",Office,10800.0,Other,10800.0,Retail Store,7200.0,,981009.125,0.0,981009.0,0.0,,6.84,0.3
26728,NonResidential,Hotel,2,DOWNTOWN,47.5985,-122.32677,1925,1.0,4,33018,0,33018,"Hotel, Retail Store",Hotel,23193.0,Retail Store,6165.0,,0.0,49.0,4857581.5,0.0,1827547.0,3030034.0,,173.67,5.26
26731,NonResidential,Small- and Mid-Sized Office,2,DOWNTOWN,47.5962,-122.32548,1970,1.0,2,26510,0,26510,Office,Office,30800.0,,0.0,,0.0,91.0,987063.6875,0.0,893799.0,93265.0,,11.18,0.42
26759,NonResidential,Warehouse,4,LAKE UNION,47.65429,-122.32618,1938,1.0,1,40028,0,40028,"Non-Refrigerated Warehouse, Office, Retail Store",Non-Refrigerated Warehouse,33222.0,Retail Store,10208.0,Office,6200.0,80.0,942415.1875,0.0,938199.0,4216.0,,6.76,0.17
26761,NonResidential,Small- and Mid-Sized Office,4,LAKE UNION,47.65373,-122.32721,2007,1.0,3,44510,18228,26282,"Office, Parking",Office,26282.0,Parking,18228.0,,0.0,23.0,2188051.25,0.0,2188051.0,0.0,,15.25,0.34
26773,NonResidential,Worship Facility,5,NORTH,47.71705,-122.28577,1954,1.0,1,21624,0,21624,Worship Facility,Worship Facility,21624.0,,0.0,,0.0,90.0,666687.5,0.0,313117.0,353571.0,,20.96,0.97
26808,SPS-District K-12,K-12 School,6,NORTHWEST,47.6763,-122.3285,1970,1.0,1,42239,0,42239,K-12 School,K-12 School,48799.0,,0.0,,0.0,83.0,2145603.5,0.0,894324.0,1251280.0,,72.69,1.72
26821,SPS-District K-12,K-12 School,6,NORTHWEST,47.66828,-122.3266,1925,1.0,3,51360,0,51360,K-12 School,K-12 School,51026.0,,0.0,,0.0,89.0,1403094.75,0.0,960186.0,442909.0,,30.22,0.59
26833,NonResidential,Small- and Mid-Sized Office,2,DOWNTOWN,47.59819,-122.32599,1993,1.0,3,21600,0,21600,"Office, Restaurant",Office,11600.0,Restaurant,10000.0,,0.0,,1539176.625,0.0,1069041.0,470135.0,,32.42,1.5
26834,NonResidential,Mixed Use Property,2,DOWNTOWN,47.59769,-122.32537,1909,1.0,3,20620,0,20620,"Multifamily Housing, Retail Store, Social/Meeting Hall",Multifamily Housing,10060.0,Retail Store,5280.0,Social/Meeting Hall,5280.0,,747456.875,0.0,410059.0,337398.0,,20.78,1.01
26838,NonResidential,Hotel,2,DOWNTOWN,47.59983,-122.32598,1910,1.0,5,40552,0,40552,Hotel,Hotel,40552.0,,0.0,,0.0,99.0,1200180.875,0.0,227435.0,972746.0,,53.25,1.31
26847,NonResidential,Small- and Mid-Sized Office,2,DOWNTOWN,47.60105,-122.32542,1909,1.0,3,31432,0,31432,"Multifamily Housing, Office, Other",Office,23059.0,Other,7125.0,Multifamily Housing,1248.0,,1439572.375,0.0,1439572.0,0.0,,10.04,0.32
26849,NonResidential,Retail Store,2,DOWNTOWN,47.59935,-122.32468,1917,1.0,2,24550,0,24550,"Office, Retail Store",Retail Store,13500.0,Office,11050.0,,0.0,100.0,977230.3125,0.0,90201.0,114794.0,,6.73,0.27
26870,SPS-District K-12,K-12 School,4,LAKE UNION,47.65753,-122.32405,2000,1.0,2,61052,0,61052,K-12 School,K-12 School,61052.0,,0.0,,0.0,80.0,2366929.5,0.0,1688937.0,677992.0,,47.78,0.78
26883,NonResidential,Other,3,CENTRAL,47.60285,-122.31458,1908,1.0,3,25864,0,25864,"Office, Social/Meeting Hall",Social/Meeting Hall,13364.0,Office,8420.0,,0.0,,1028277.313,0.0,433559.0,594718.0,,34.61,1.34
26905,NonResidential,Other,4,NORTHEAST,47.66192,-122.30998,1924,1.0,3,20686,0,20686,Other - Lodging/Residential,Other - Lodging/Residential,20686.0,,0.0,,0.0,,1207504.0,0.0,464268.0,743236.0,,42.71,2.06
26906,NonResidential,Residence Hall,4,NORTHEAST,47.6617,-122.31007,1929,1.0,3,22124,0,22124,Residence Hall/Dormitory,Residence Hall/Dormitory,22124.0,,0.0,,0.0,82.0,637685.0,0.0,637685.0,0.0,,4.45,0.2
26909,NonResidential,Residence Hall,4,NORTHEAST,47.66289,-122.30863,1926,1.0,3,27487,0,27487,Residence Hall/Dormitory,Residence Hall/Dormitory,27487.0,,0.0,,0.0,82.0,1594504.875,0.0,406046.0,1188459.0,,65.95,2.4
26911,NonResidential,Residence Hall,4,NORTHEAST,47.66164,-122.30874,1926,1.0,4,23616,0,23616,Residence Hall/Dormitory,Residence Hall/Dormitory,23616.0,,0.0,,0.0,55.0,1656420.25,0.0,743927.0,912493.0,,53.65,2.27
26922,NonResidential,Residence Hall,4,NORTHEAST,47.66238,-122.30801,1976,1.0,3,33448,0,33448,Residence Hall/Dormitory,Residence Hall/Dormitory,33448.0,,0.0,,0.0,78.0,998633.5,0.0,998633.0,0.0,,6.96,0.21
26924,Nonresidential COS,Mixed Use Property,2,EAST,47.60153,-122.31986,2005,1.0,2,29508,7120,22388,"Fitness Center/Health Club/Gym, Office, Other - Recreation, Other - Technology/Science, Parking, Pre-school/Daycare",Other - Recreation,11074.0,Fitness Center/Health Club/Gym,8183.0,Parking,6569.0,,2217620.0,0.0,791940.0,1425680.0,,81.24,2.75
26930,NonResidential,Senior Care Community,3,CENTRAL,47.60133,-122.31088,1987,1.0,2,74840,0,74840,Senior Care Community,Senior Care Community,74840.0,,0.0,,0.0,48.0,8268496.5,0.0,4111042.0,4157454.0,,249.46,3.33
26933,Nonresidential COS,Other,3,CENTRAL,47.60133,-122.31088,1913,1.0,3,20992,0,20992,"Other - Education, Performing Arts, Social/Meeting Hall",Performing Arts,24600.0,Social/Meeting Hall,4625.0,Other - Education,1665.0,,2473302.0,0.0,576892.0,1896410.0,,104.74,4.99
26939,NonResidential,K-12 School,3,CENTRAL,47.6032,-122.30596,1925,1.0,2,22344,0,22344,K-12 School,K-12 School,22344.0,,0.0,,0.0,40.0,1522596.75,0.0,555586.0,967011.0,,55.23,2.47
26956,NonResidential,University,3,EAST,47.62531,-122.32303,1921,1.0,3,31900,0,31900,College/University,College/University,26000.0,,0.0,,0.0,,2466100.0,0.0,753713.0,1712387.0,,96.2,3.02
26961,Nonresidential COS,Other,6,BALLARD,47.68475,-122.38257,1950,1.0,2,29417,0,29417,"Fitness Center/Health Club/Gym, Office, Other - Recreation, Pre-school/Daycare",Other - Recreation,18489.0,Fitness Center/Health Club/Gym,8946.0,Pre-school/Daycare,1445.0,,1631479.125,0.0,658940.0,972539.0,,56.25,1.91
26973,NonResidential,Mixed Use Property,2,DOWNTOWN,47.59737,-122.32487,1909,1.0,3,49299,0,49299,"Multifamily Housing, Office, Restaurant",Office,24099.0,Multifamily Housing,23632.0,Restaurant,5320.0,,4729846.5,0.0,1323792.0,0.0,,9.23,0.19
26986,NonResidential,Supermarket / Grocery Store,1,SOUTHWEST,47.58217,-122.38479,1997,1.0,1,31841,0,31841,"Office, Supermarket/Grocery Store",Supermarket/Grocery Store,30899.0,Office,942.0,,0.0,,13140574.0,0.0,6365315.0,6775259.0,,404.21,12.69
26994,NonResidential,Mixed Use Property,3,EAST,47.627,-122.29153,1988,1.0,2,21036,0,21036,"Fitness Center/Health Club/Gym, Medical Office, Office, Parking, Restaurant",Parking,11021.0,Fitness Center/Health Club/Gym,8164.0,Office,7280.0,,2735811.5,0.0,1450920.0,1284891.0,,78.36,3.73
26997,NonResidential,Mixed Use Property,4,NORTHEAST,47.66272,-122.31798,1999,1.0,2,32928,0,32928,"Office, Other, Parking, Retail Store",Parking,24288.0,Retail Store,16710.0,Office,16128.0,9.0,5652231.0,0.0,5652230.0,0.0,,39.4,1.2
27007,NonResidential,Worship Facility,4,NORTHEAST,47.66146,-122.2788,1954,1.0,2,20039,0,20039,Worship Facility,Worship Facility,20039.0,,0.0,,0.0,100.0,104722.2969,0.0,104722.0,0.0,Low outlier,0.73,0.04
27008,SPS-District K-12,K-12 School,4,NORTHEAST,47.6622,-122.27796,1928,1.0,2,54943,0,54943,K-12 School,K-12 School,57247.0,,0.0,,0.0,94.0,2155390.25,0.0,665637.0,1489754.0,,83.76,1.52
27013,NonResidential,Warehouse,2,GREATER DUWAMISH,47.54761,-122.32759,1960,1.0,1,44476,0,44476,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,41256.0,,0.0,,0.0,33.0,1368120.5,0.0,931104.0,437016.0,,29.7,0.67
27016,NonResidential,Small- and Mid-Sized Office,2,GREATER DUWAMISH,47.54494,-122.32543,1969,1.0,1,35017,0,35017,"Non-Refrigerated Warehouse, Office, Parking",Office,19785.0,Non-Refrigerated Warehouse,10234.0,Parking,0.0,66.0,1295485.25,0.0,904631.0,390854.0,,27.06,0.77
27020,NonResidential,Residence Hall,4,NORTHEAST,47.66281,-122.30819,1950,1.0,3,29084,0,29084,Residence Hall/Dormitory,Residence Hall/Dormitory,26000.0,,0.0,,0.0,66.0,1632498.625,0.0,560665.0,1071834.0,,60.83,2.09
27080,NonResidential,Worship Facility,3,SOUTHEAST,47.58671,-122.30201,1963,1.0,2,22952,0,22952,"Parking, Worship Facility",Worship Facility,22962.0,Parking,0.0,,0.0,98.0,470666.6875,0.0,123878.0,346789.0,,19.28,0.84
27117,NonResidential,Warehouse,2,GREATER DUWAMISH,47.54443,-122.32688,1976,1.0,1,21040,0,21040,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,21040.0,,0.0,,0.0,43.0,592088.125,0.0,266815.0,325273.0,,19.14,0.91
27122,NonResidential,Warehouse,2,GREATER DUWAMISH,47.54491,-122.32758,1951,1.0,2,28032,0,28032,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,30000.0,,0.0,,0.0,52.0,1321065.0,0.0,510536.0,810529.0,,46.61,1.66
27131,NonResidential,Distribution Center,2,GREATER DUWAMISH,47.54333,-122.32792,1974,1.0,1,25620,0,25620,Distribution Center,Distribution Center,25620.0,,0.0,,0.0,82.0,550324.1875,0.0,189949.0,360375.0,,20.46,0.8
27141,NonResidential,Warehouse,2,DOWNTOWN,47.59775,-122.32219,1992,1.0,3,33238,0,33238,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,33238.0,,0.0,,0.0,14.0,1632472.0,0.0,1632472.0,0.0,,11.38,0.34
27142,NonResidential,K-12 School,3,EAST,47.60745,-122.32542,1912,1.0,4,27800,0,27800,K-12 School,K-12 School,11093.0,,0.0,,0.0,8.0,1181428.75,0.0,528460.0,652969.0,,38.36,1.38
27145,NonResidential,Large Office,7,DOWNTOWN,47.60331,-122.33389,2000,1.0,6,706176,0,706176,"Bank Branch, Office, Parking",Office,222807.0,Parking,78049.0,Bank Branch,5171.0,82.0,13270687.0,0.0,13270685.0,0.0,,92.52,0.13
27162,NonResidential,Supermarket / Grocery Store,1,SOUTHWEST,47.54427,-122.38609,1998,1.0,1,33706,0,33706,Supermarket/Grocery Store,Supermarket/Grocery Store,31746.0,,0.0,,0.0,22.0,8687690.0,0.0,5528496.0,3159194.0,,206.33,6.12
27184,NonResidential,Mixed Use Property,7,MAGNOLIA / QUEEN ANNE,47.65532,-122.37133,1961,1.0,2,37600,0,37600,"Non-Refrigerated Warehouse, Office, Other",Non-Refrigerated Warehouse,18400.0,Other,16200.0,Office,3000.0,,2171751.5,0.0,472249.0,1699502.0,,93.55,2.49
27205,SPS-District K-12,K-12 School,5,NORTHWEST,47.70597,-122.36113,1954,1.0,1,42128,0,42128,K-12 School,K-12 School,42128.0,,0.0,,0.0,93.0,1709307.5,0.0,893537.0,815770.0,,49.55,1.18
27231,SPS-District K-12,K-12 School,6,BALLARD,47.68644,-122.38905,1932,1.0,2,44753,0,44753,K-12 School,K-12 School,46545.0,,0.0,,0.0,96.0,1638691.625,0.0,558868.0,1079824.0,,61.25,1.37
27244,NonResidential,Other,3,EAST,47.61314,-122.32262,1912,1.0,3,33708,0,33708,Other,Other,33708.0,,0.0,,0.0,,786324.0,166488.4063,567086.0,52750.0,,19.61,0.58
27303,NonResidential,Other,5,NORTH,47.73368,-122.31366,1948,1.0,2,47237,0,47237,Other,Other,47661.0,,0.0,,0.0,,5981430.0,0.0,5981430.0,0.0,,41.7,0.88
27365,SPS-District K-12,K-12 School,6,BALLARD,47.67363,-122.39152,1989,1.0,2,57298,0,57298,K-12 School,K-12 School,60882.0,,0.0,,0.0,91.0,1586388.75,0.0,1586389.0,0.0,,11.06,0.19
27378,NonResidential,Supermarket / Grocery Store,4,NORTHEAST,47.68217,-122.31675,1997,1.0,1,76585,38585,38000,"Parking, Supermarket/Grocery Store",Supermarket/Grocery Store,41447.0,Parking,0.0,,0.0,18.0,13906080.0,0.0,8112028.0,5794050.0,,364.27,4.76
27381,NonResidential,Worship Facility,4,NORTHEAST,47.66295,-122.31494,1938,1.0,3,26373,0,26373,Worship Facility,Worship Facility,26373.0,,0.0,,0.0,75.0,964236.0,0.0,282478.0,681758.0,,38.18,1.45
27389,NonResidential,Small- and Mid-Sized Office,3,CENTRAL,47.60207,-122.28481,1956,6.0,2,75868,0,75868,"Non-Refrigerated Warehouse, Office, Restaurant, Retail Store",Office,50379.0,Restaurant,12622.0,Retail Store,6662.0,,3605749.75,0.0,3605750.0,0.0,,25.14,0.33
27406,NonResidential,Mixed Use Property,3,EAST,47.62164,-122.31238,1947,1.0,2,21656,0,21656,"Office, Other - Entertainment/Public Assembly, Other - Public Services, Restaurant, Urgent Care/Clinic/Other Outpatient",Other - Entertainment/Public Assembly,5656.0,Other - Public Services,5561.0,Restaurant,5090.0,,1607972.25,0.0,726238.0,881734.0,,51.89,2.4
27455,Nonresidential COS,Distribution Center,7,MAGNOLIA / QUEEN ANNE,47.63319,-122.36294,1921,1.0,3,23040,0,23040,Distribution Center,Distribution Center,23040.0,,0.0,,0.0,,421430.0,0.0,421430.0,0.0,,2.94,0.13
27456,NonResidential,Other,7,MAGNOLIA / QUEEN ANNE,47.63286,-122.36141,1956,1.0,2,36771,0,36771,Other,Other,34856.0,,0.0,,0.0,,5447076.5,0.0,5447076.0,0.0,,37.97,1.03
27482,NonResidential,Warehouse,1,GREATER DUWAMISH,47.53104,-122.32784,1977,1.0,1,24024,0,24024,"Non-Refrigerated Warehouse, Other - Services",Non-Refrigerated Warehouse,14314.0,Other - Services,9710.0,,0.0,,375773.5938,0.0,375773.0,0.0,,2.62,0.11
27488,NonResidential,Warehouse,1,GREATER DUWAMISH,47.53326,-122.32579,1953,1.0,1,42420,0,42420,"Non-Refrigerated Warehouse, Office, Other",Non-Refrigerated Warehouse,27420.0,Other,10000.0,Office,5000.0,34.0,965425.1875,0.0,474320.0,491105.0,,29.39,0.69
27494,NonResidential,Distribution Center,1,GREATER DUWAMISH,47.53379,-122.33063,1979,1.0,1,36982,0,36982,"Distribution Center, Office",Distribution Center,34382.0,Office,2600.0,,0.0,,374753.8125,0.0,282354.0,92400.0,,6.88,0.19
27504,NonResidential,Warehouse,1,GREATER DUWAMISH,47.53651,-122.32954,1964,1.0,2,23400,0,23400,"Non-Refrigerated Warehouse, Office, Parking",Non-Refrigerated Warehouse,20002.0,Office,3374.0,Parking,0.0,,439266.9063,0.0,439267.0,0.0,,3.06,0.13
27532,NonResidential,Other,7,MAGNOLIA / QUEEN ANNE,47.62518,-122.35317,1948,1.0,2,30720,0,30720,"Office, Other, Parking",Other,28120.0,Parking,1600.0,Office,1000.0,,1683064.25,0.0,482047.0,1201017.0,,67.15,2.19
27553,NonResidential,Warehouse,2,GREATER DUWAMISH,47.56626,-122.3244,1972,1.0,1,23232,0,23232,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,23232.0,,0.0,,0.0,,127374.0,0.0,127374.0,0.0,,0.89,0.04
27554,NonResidential,Warehouse,2,GREATER DUWAMISH,47.56501,-122.3248,1974,1.0,1,35046,0,35046,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,32546.0,,0.0,,0.0,100.0,1063269.125,0.0,841364.0,221905.0,,17.65,0.5
27561,NonResidential,Refrigerated Warehouse,2,GREATER DUWAMISH,47.56477,-122.32628,1961,1.0,1,25577,0,25577,"Non-Refrigerated Warehouse, Office, Refrigerated Warehouse",Refrigerated Warehouse,13349.0,Non-Refrigerated Warehouse,8228.0,Office,4000.0,,895784.6875,0.0,723667.0,172117.0,,14.19,0.55
27562,NonResidential,Warehouse,2,GREATER DUWAMISH,47.56448,-122.32484,1974,1.0,1,43380,0,43380,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,42844.0,,0.0,,0.0,89.0,405062.0,0.0,405062.0,0.0,,2.82,0.07
27567,NonResidential,Small- and Mid-Sized Office,4,LAKE UNION,47.65576,-122.34208,1995,1.0,3,20410,0,20410,Office,Office,20410.0,,0.0,,0.0,8.0,2720238.25,0.0,1444160.0,1276078.0,,77.84,3.81
27587,NonResidential,Small- and Mid-Sized Office,5,NORTHWEST,47.70349,-122.33424,1983,1.0,3,24696,6300,18396,"Office, Parking",Office,18396.0,Parking,6300.0,,0.0,87.0,624125.625,0.0,624125.0,0.0,,4.35,0.18
27597,SPS-District K-12,K-12 School,5,NORTHWEST,47.71487,-122.32959,1956,1.0,1,45174,0,45174,K-12 School,K-12 School,45174.0,,0.0,,0.0,84.0,1980825.25,0.0,786971.0,1193854.0,,68.89,1.52
27598,NonResidential,Worship Facility,5,NORTHWEST,47.71479,-122.32824,2002,1.0,1,24955,0,24955,Worship Facility,Worship Facility,24955.0,,0.0,,0.0,47.0,689803.0,0.0,320006.0,369797.0,,21.87,0.88
27668,NonResidential,Other,3,CENTRAL,47.62342,-122.29688,1991,1.0,3,34074,0,34074,Other/Specialty Hospital,Other/Specialty Hospital,34074.0,,0.0,,0.0,,8521989.0,0.0,3603789.0,4918200.0,,286.33,8.4
27673,NonResidential,Hotel,7,DOWNTOWN,47.60505,-122.3361,2006,1.0,10,392552,22225,370327,"Hotel, Parking",Hotel,198400.0,Parking,52400.0,,0.0,23.0,17457560.0,0.0,10914911.0,6542646.0,,423.57,1.08
27703,NonResidential,Worship Facility,5,NORTH,47.71856,-122.32084,1961,1.0,2,76475,0,76475,"Other - Education, Worship Facility",Worship Facility,45442.0,Other - Education,31033.0,,0.0,,1765813.625,0.0,573241.0,1192573.0,,67.33,0.88
27704,NonResidential,K-12 School,5,NORTH,47.71923,-122.32171,1988,1.0,2,32961,0,32961,K-12 School,K-12 School,32961.0,,0.0,,0.0,86.0,1573155.0,0.0,446659.0,1126496.0,,62.94,1.91
27721,Nonresidential COS,Other,6,NORTHWEST,47.6875,-122.35496,2004,1.0,1,27376,14570,12806,"Library, Parking",Library,12806.0,Parking,0.0,,0.0,,1082920.125,0.0,668530.0,414390.0,,26.67,0.97
27799,Campus,K-12 School,3,CENTRAL,47.62291,-122.28879,1950,1.0,1,109794,0,109794,K-12 School,K-12 School,109794.0,,0.0,,0.0,87.0,3296526.25,0.0,1294767.0,2001759.0,,115.34,1.05
27816,NonResidential,Other,3,CENTRAL,47.61796,-122.30847,1911,1.0,3,25200,0,25200,Other - Lodging/Residential,Other - Lodging/Residential,25200.0,,0.0,,0.0,,1242666.25,0.0,281188.0,961478.0,,53.02,2.1
27821,NonResidential,Supermarket / Grocery Store,5,NORTH,47.70941,-122.31707,1996,1.0,1,44755,0,44755,Supermarket/Grocery Store,Supermarket/Grocery Store,46978.0,,0.0,,0.0,56.0,11521140.0,0.0,5923610.0,5597529.0,,338.58,7.57
27825,NonResidential,Other,3,EAST,47.61340332,-122.3203506,1907,1.0,2,22320,0,22320,"Repair Services (Vehicle, Shoe, Locksmith, etc)","Repair Services (Vehicle, Shoe, Locksmith, etc)",22320.0,,0.0,,0.0,,209644.9063,0.0,137286.0,72359.0,,4.8,0.22
27828,NonResidential,Mixed Use Property,3,EAST,47.6139,-122.32034,1912,1.0,3,24000,0,24000,"Office, Other, Retail Store",Office,12000.0,Other,6000.0,Retail Store,6000.0,,932083.5,0.0,876004.0,56079.0,,9.09,0.38
27830,NonResidential,Small- and Mid-Sized Office,3,EAST,47.61393,-122.31589,1920,1.0,3,23422,0,23422,Office,Office,23422.0,,0.0,,0.0,65.0,2701872.0,0.0,334292.0,2367580.0,,128.07,5.47
27833,NonResidential,Other,3,EAST,47.61674,-122.31111,1975,5.0,2,38879,11328,27551,Urgent Care/Clinic/Other Outpatient,Urgent Care/Clinic/Other Outpatient,38879.0,,0.0,,0.0,,3371659.75,0.0,3257087.0,114572.0,,28.79,0.74
27838,NonResidential,Mixed Use Property,3,EAST,47.61554,-122.31098,1998,1.0,5,53034,14625,38409,"Multifamily Housing, Parking, Supermarket/Grocery Store",Multifamily Housing,22486.0,Supermarket/Grocery Store,14257.0,Parking,13308.0,93.0,3392129.0,0.0,2091625.0,1300504.0,,83.65,1.58
27869,NonResidential,Warehouse,3,EAST,47.61481,-122.31536,1920,1.0,2,23040,0,23040,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,23040.0,,0.0,,0.0,99.0,79711.79688,0.0,72845.0,6867.0,,0.87,0.04
27874,NonResidential,Warehouse,3,EAST,47.61469,-122.31596,1958,1.0,2,61880,0,61880,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,61880.0,,0.0,,0.0,66.0,595936.5,0.0,595937.0,0.0,,4.15,0.07
27882,NonResidential,Small- and Mid-Sized Office,3,EAST,47.61556,-122.32048,1925,1.0,2,27938,0,27938,"Office, Retail Store",Office,13917.0,Retail Store,13188.0,,0.0,97.0,1027394.313,0.0,1024252.0,3142.0,,7.31,0.26
27891,NonResidential,Other,4,NORTHEAST,47.66386,-122.31715,1924,1.0,2,21600,0,21600,"Other - Services, Retail Store",Other - Services,32580.0,Retail Store,9650.0,,0.0,,1623657.0,0.0,1623657.0,0.0,,11.32,0.52
27892,Nonresidential COS,Other,4,NORTHEAST,47.66506,-122.31656,1929,1.0,3,27908,0,27908,Other,Other,21886.0,,0.0,,0.0,,2028125.625,0.0,964426.0,1063700.0,,63.22,2.27
27901,Campus,K-12 School,3,CENTRAL,47.62291,-122.28879,2000,1.0,2,30562,0,30562,K-12 School,K-12 School,30562.0,,0.0,,0.0,69.0,1622231.375,0.0,659450.0,962781.0,,55.73,1.82
27903,NonResidential,Retail Store,2,DOWNTOWN,47.59951,-122.32033,2000,1.0,3,54969,0,54969,Retail Store,Retail Store,54969.0,,0.0,,0.0,67.0,3724098.25,0.0,3434704.0,289394.0,,39.31,0.72
27922,NonResidential,K-12 School,3,CENTRAL,47.61395,-122.31253,1951,1.0,2,36825,0,36825,"K-12 School, Office, Social/Meeting Hall, Worship Facility",K-12 School,44340.0,Worship Facility,10415.0,Social/Meeting Hall,4925.0,,1755072.75,0.0,911763.0,843310.0,,51.14,1.39
27928,NonResidential,Small- and Mid-Sized Office,3,EAST,47.61546,-122.31195,1958,1.0,3,25834,0,25834,Office,Office,31822.0,,0.0,,0.0,73.0,2076289.625,0.0,1219253.0,857036.0,,54.02,2.09
27947,NonResidential,Worship Facility,3,EAST,47.63193,-122.32126,1929,1.0,1,37700,0,37700,Worship Facility,Worship Facility,52225.0,,0.0,,0.0,38.0,3481727.5,0.0,751827.0,2729901.0,,150.23,3.98
